store,date,baguette,oil,tomato,pickle,cheese,sauce,bacon,sausage,pepperoni,chicken,water,soda
store_2,2021-08-30,36.0,106.0,74.0,74.0,70.0,117.0,34.0,74.0,60.0,34.0,16,35
store_3,2021-08-30,20.0,68.0,44.0,44.0,48.0,82.0,28.0,44.0,40.0,28.0,52,48
store_4,2021-08-30,49.0,240.0,191.0,191.0,276.0,388.0,227.0,191.0,82.0,142.0,73,94
store_5,2021-08-30,28.0,478.0,274.0,274.0,489.0,725.0,461.0,274.0,50.0,422.0,456,293
store_6,2021-08-30,79.0,326.0,225.0,225.0,228.0,327.0,149.0,225.0,30.0,168.0,143,240
store_7,2021-08-30,110.0,248.0,294.0,294.0,525.0,806.0,415.0,294.0,534.0,28.0,411,219
store_8,2021-08-30,66.0,182.0,193.0,193.0,286.0,409.0,220.0,193.0,196.0,50.0,237,186
store_9,2021-08-30,205.0,410.0,521.0,521.0,523.0,619.0,318.0,521.0,192.0,0.0,92,93
store_0,2021-08-31,127.0,496.0,282.0,282.0,264.0,466.0,137.0,282.0,162.0,242.0,252,325
store_1,2021-08-31,67.0,246.0,165.0,165.0,246.0,419.0,179.0,165.0,234.0,112.0,217,101
store_2,2021-08-31,1.0,88.0,22.0,22.0,62.0,126.0,61.0,22.0,42.0,86.0,11,13
store_3,2021-08-31,17.0,56.0,53.0,53.0,67.0,90.0,50.0,53.0,24.0,22.0,35,46
store_4,2021-08-31,42.0,212.0,227.0,227.0,333.0,402.0,291.0,227.0,10.0,128.0,2,200
store_5,2021-08-31,168.0,502.0,449.0,449.0,512.0,713.0,344.0,449.0,236.0,166.0,192,466
store_6,2021-08-31,60.0,264.0,218.0,218.0,271.0,358.0,211.0,218.0,30.0,144.0,2,79
store_7,2021-08-31,27.0,392.0,132.0,132.0,374.0,734.0,347.0,132.0,382.0,338.0,390,440
store_8,2021-08-31,124.0,342.0,325.0,325.0,280.0,329.0,156.0,325.0,4.0,94.0,74,157
store_9,2021-08-31,81.0,316.0,267.0,267.0,440.0,666.0,359.0,267.0,298.0,154.0,147,75
store_0,2021-09-01,115.0,256.0,287.0,287.0,401.0,586.0,286.0,287.0,344.0,26.0,261,21
store_1,2021-09-01,3.0,250.0,105.0,105.0,248.0,417.0,245.0,105.0,94.0,244.0,73,152
store_2,2021-09-01,21.0,84.0,71.0,71.0,92.0,126.0,71.0,71.0,26.0,42.0,23,48
store_3,2021-09-01,4.0,30.0,50.0,50.0,90.0,103.0,86.0,50.0,4.0,22.0,10,46
store_4,2021-09-01,102.0,268.0,275.0,275.0,292.0,372.0,190.0,275.0,96.0,64.0,252,64
store_5,2021-09-01,53.0,478.0,248.0,248.0,438.0,725.0,385.0,248.0,202.0,372.0,457,390
store_6,2021-09-01,73.0,218.0,212.0,212.0,275.0,381.0,202.0,212.0,140.0,72.0,208,123
store_7,2021-09-01,75.0,236.0,305.0,305.0,577.0,812.0,502.0,305.0,384.0,86.0,281,217
store_8,2021-09-01,12.0,202.0,33.0,33.0,169.0,397.0,157.0,33.0,278.0,178.0,174,204
store_9,2021-09-01,116.0,424.0,362.0,362.0,446.0,612.0,330.0,362.0,140.0,192.0,24,374
store_0,2021-09-02,76.0,408.0,185.0,185.0,262.0,510.0,186.0,185.0,240.0,256.0,37,303
store_1,2021-09-02,80.0,224.0,204.0,204.0,283.0,430.0,203.0,204.0,230.0,64.0,126,241
store_2,2021-09-02,34.0,110.0,75.0,75.0,72.0,117.0,38.0,75.0,48.0,42.0,20,23
store_3,2021-09-02,24.0,92.0,53.0,53.0,42.0,72.0,18.0,53.0,16.0,44.0,18,26
store_4,2021-09-02,39.0,236.0,207.0,207.0,304.0,390.0,265.0,207.0,14.0,158.0,57,193
store_5,2021-09-02,129.0,530.0,339.0,339.0,428.0,701.0,299.0,339.0,274.0,272.0,6,74
store_6,2021-09-02,64.0,258.0,230.0,230.0,283.0,363.0,219.0,230.0,30.0,130.0,244,169
store_7,2021-09-02,285.0,596.0,682.0,682.0,564.0,632.0,279.0,682.0,110.0,26.0,157,268
store_8,2021-09-02,112.0,374.0,250.0,250.0,200.0,311.0,88.0,250.0,72.0,150.0,180,137
store_9,2021-09-02,128.0,344.0,367.0,367.0,479.0,652.0,351.0,367.0,258.0,88.0,77,222
store_0,2021-09-03,107.0,372.0,286.0,286.0,351.0,530.0,244.0,286.0,200.0,158.0,287,158
store_1,2021-09-03,77.0,308.0,235.0,235.0,275.0,388.0,198.0,235.0,72.0,154.0,94,218
store_2,2021-09-03,28.0,138.0,61.0,61.0,48.0,99.0,20.0,61.0,20.0,82.0,78,67
store_3,2021-09-03,22.0,84.0,49.0,49.0,43.0,74.0,21.0,49.0,22.0,40.0,5,26
store_4,2021-09-03,11.0,334.0,58.0,58.0,135.0,343.0,124.0,58.0,104.0,312.0,185,71
store_5,2021-09-03,193.0,538.0,577.0,577.0,597.0,695.0,404.0,577.0,44.0,152.0,185,381
store_6,2021-09-03,67.0,280.0,146.0,146.0,184.0,350.0,117.0,146.0,186.0,146.0,116,76
store_7,2021-09-03,151.0,542.0,462.0,462.0,506.0,661.0,355.0,462.0,70.0,240.0,328,90
store_8,2021-09-03,13.0,226.0,108.0,108.0,232.0,387.0,219.0,108.0,110.0,200.0,249,117
store_9,2021-09-03,102.0,430.0,317.0,317.0,413.0,611.0,311.0,317.0,170.0,226.0,73,62
store_0,2021-09-04,101.0,402.0,267.0,267.0,322.0,513.0,221.0,267.0,182.0,200.0,276,342
store_1,2021-09-04,35.0,230.0,164.0,164.0,285.0,427.0,250.0,164.0,124.0,160.0,112,13
store_2,2021-09-04,25.0,86.0,73.0,73.0,90.0,127.0,65.0,73.0,38.0,36.0,2,72
store_3,2021-09-04,7.0,78.0,22.0,22.0,35.0,79.0,28.0,22.0,24.0,64.0,35,27
store_4,2021-09-04,81.0,358.0,221.0,221.0,214.0,327.0,133.0,221.0,30.0,196.0,224,222
store_5,2021-09-04,155.0,638.0,459.0,459.0,467.0,645.0,312.0,459.0,28.0,328.0,323,211
store_6,2021-09-04,113.0,346.0,268.0,268.0,227.0,317.0,114.0,268.0,60.0,120.0,21,33
store_7,2021-09-04,131.0,402.0,375.0,375.0,508.0,729.0,377.0,375.0,302.0,140.0,360,83
store_8,2021-09-04,39.0,184.0,153.0,153.0,272.0,408.0,233.0,153.0,166.0,106.0,191,96
store_9,2021-09-04,99.0,564.0,255.0,255.0,287.0,544.0,188.0,255.0,148.0,366.0,273,105
store_0,2021-09-05,192.0,444.0,399.0,399.0,342.0,492.0,150.0,399.0,240.0,60.0,36,317
store_1,2021-09-05,32.0,250.0,139.0,139.0,253.0,417.0,221.0,139.0,142.0,186.0,241,89
store_2,2021-09-05,17.0,50.0,52.0,52.0,95.0,145.0,78.0,52.0,84.0,16.0,50,23
store_3,2021-09-05,7.0,58.0,23.0,23.0,46.0,89.0,39.0,23.0,42.0,44.0,5,7
store_4,2021-09-05,71.0,246.0,198.0,198.0,257.0,383.0,186.0,198.0,148.0,104.0,68,98
store_5,2021-09-05,112.0,498.0,330.0,330.0,451.0,715.0,339.0,330.0,254.0,274.0,62,124
store_6,2021-09-05,95.0,424.0,216.0,216.0,154.0,278.0,59.0,216.0,14.0,234.0,233,185
store_7,2021-09-05,185.0,628.0,507.0,507.0,473.0,616.0,288.0,507.0,28.0,258.0,372,115
store_8,2021-09-05,67.0,186.0,151.0,151.0,241.0,407.0,174.0,151.0,280.0,52.0,34,149
store_9,2021-09-05,179.0,438.0,394.0,394.0,408.0,605.0,229.0,394.0,314.0,80.0,263,17
store_0,2021-09-06,105.0,218.0,355.0,355.0,499.0,607.0,394.0,355.0,208.0,8.0,50,20
store_1,2021-09-06,60.0,248.0,253.0,253.0,340.0,418.0,280.0,253.0,28.0,128.0,75,80
store_2,2021-09-06,43.0,88.0,103.0,103.0,101.0,126.0,58.0,103.0,48.0,2.0,69,70
store_3,2021-09-06,7.0,50.0,22.0,22.0,49.0,93.0,42.0,22.0,52.0,36.0,35,33
store_4,2021-09-06,85.0,316.0,202.0,202.0,213.0,350.0,128.0,202.0,128.0,146.0,237,95
store_5,2021-09-06,204.0,534.0,609.0,609.0,621.0,699.0,417.0,609.0,30.0,126.0,164,99
store_6,2021-09-06,12.0,180.0,109.0,109.0,252.0,400.0,240.0,109.0,140.0,156.0,13,70
store_7,2021-09-06,136.0,422.0,476.0,476.0,595.0,721.0,459.0,476.0,102.0,150.0,194,122
store_8,2021-09-06,36.0,162.0,177.0,177.0,310.0,419.0,274.0,177.0,128.0,90.0,145,108
store_9,2021-09-06,69.0,410.0,331.0,331.0,470.0,621.0,401.0,331.0,30.0,272.0,127,383
store_0,2021-09-07,74.0,494.0,150.0,150.0,186.0,467.0,112.0,150.0,216.0,346.0,309,132
store_1,2021-09-07,54.0,316.0,152.0,152.0,212.0,386.0,158.0,152.0,140.0,208.0,188,39
store_2,2021-09-07,18.0,118.0,42.0,42.0,49.0,109.0,31.0,42.0,38.0,82.0,19,77
store_3,2021-09-07,15.0,66.0,39.0,39.0,51.0,87.0,36.0,39.0,36.0,36.0,54,23
store_4,2021-09-07,118.0,444.0,264.0,264.0,178.0,286.0,60.0,264.0,8.0,208.0,146,175
store_5,2021-09-07,126.0,428.0,442.0,442.0,583.0,748.0,457.0,442.0,154.0,176.0,331,322
store_6,2021-09-07,60.0,290.0,123.0,123.0,163.0,345.0,103.0,123.0,194.0,170.0,81,215
store_7,2021-09-07,175.0,372.0,543.0,543.0,648.0,746.0,473.0,543.0,174.0,22.0,407,74
store_8,2021-09-07,107.0,244.0,235.0,235.0,256.0,378.0,149.0,235.0,214.0,30.0,88,123
store_9,2021-09-07,146.0,428.0,441.0,441.0,493.0,610.0,347.0,441.0,98.0,136.0,171,93
store_0,2021-09-08,74.0,330.0,245.0,245.0,364.0,551.0,290.0,245.0,192.0,182.0,289,80
store_1,2021-09-08,119.0,340.0,286.0,286.0,269.0,374.0,150.0,286.0,108.0,102.0,129,37
store_2,2021-09-08,35.0,78.0,86.0,86.0,97.0,131.0,62.0,86.0,60.0,8.0,50,62
store_3,2021-09-08,6.0,32.0,36.0,36.0,73.0,102.0,67.0,36.0,38.0,20.0,43,44
store_4,2021-09-08,70.0,320.0,191.0,191.0,215.0,348.0,145.0,191.0,86.0,180.0,165,250
store_5,2021-09-08,166.0,468.0,358.0,358.0,440.0,730.0,274.0,358.0,444.0,136.0,307,306
store_6,2021-09-08,136.0,288.0,284.0,284.0,250.0,348.0,114.0,284.0,180.0,16.0,212,26
store_7,2021-09-08,168.0,408.0,365.0,365.0,458.0,726.0,290.0,365.0,464.0,72.0,326,378
store_8,2021-09-08,41.0,84.0,96.0,96.0,263.0,458.0,222.0,96.0,388.0,2.0,141,43
store_9,2021-09-08,147.0,490.0,424.0,424.0,444.0,579.0,297.0,424.0,74.0,196.0,85,64
store_0,2021-09-09,125.0,272.0,409.0,409.0,506.0,580.0,381.0,409.0,126.0,22.0,63,250
store_1,2021-09-09,96.0,320.0,298.0,298.0,314.0,384.0,218.0,298.0,12.0,128.0,11,5
store_2,2021-09-09,27.0,114.0,54.0,54.0,56.0,115.0,29.0,54.0,58.0,60.0,40,12
store_3,2021-09-09,22.0,86.0,45.0,45.0,39.0,75.0,17.0,45.0,30.0,42.0,41,45
store_4,2021-09-09,50.0,232.0,169.0,169.0,257.0,392.0,207.0,169.0,138.0,132.0,41,174
store_5,2021-09-09,155.0,734.0,395.0,395.0,355.0,597.0,200.0,395.0,60.0,424.0,448,201
store_6,2021-09-09,74.0,352.0,217.0,217.0,212.0,314.0,138.0,217.0,0.0,204.0,43,40
store_7,2021-09-09,90.0,296.0,321.0,321.0,548.0,782.0,458.0,321.0,352.0,116.0,170,190
store_8,2021-09-09,113.0,288.0,313.0,313.0,307.0,358.0,194.0,313.0,40.0,62.0,108,214
store_9,2021-09-09,162.0,560.0,431.0,431.0,401.0,544.0,239.0,431.0,50.0,236.0,210,351
store_0,2021-09-10,61.0,198.0,243.0,243.0,439.0,613.0,378.0,243.0,272.0,76.0,152,212
store_1,2021-09-10,59.0,322.0,129.0,129.0,180.0,381.0,121.0,129.0,198.0,204.0,147,170
store_2,2021-09-10,28.0,100.0,71.0,71.0,79.0,122.0,51.0,71.0,42.0,44.0,63,8
store_3,2021-09-10,16.0,76.0,52.0,52.0,56.0,78.0,40.0,52.0,0.0,44.0,19,48
store_4,2021-09-10,114.0,276.0,251.0,251.0,253.0,370.0,139.0,251.0,186.0,48.0,87,78
store_5,2021-09-10,7.0,506.0,79.0,79.0,301.0,711.0,294.0,79.0,328.0,492.0,136,203
store_6,2021-09-10,56.0,302.0,174.0,174.0,212.0,339.0,156.0,174.0,64.0,190.0,113,207
store_7,2021-09-10,32.0,586.0,199.0,199.0,338.0,635.0,306.0,199.0,72.0,522.0,120,24
store_8,2021-09-10,24.0,118.0,101.0,101.0,268.0,441.0,244.0,101.0,276.0,70.0,236,2
store_9,2021-09-10,170.0,600.0,410.0,410.0,352.0,524.0,182.0,410.0,84.0,260.0,393,234
store_0,2021-09-11,14.0,334.0,76.0,76.0,251.0,545.0,237.0,76.0,282.0,306.0,216,277
store_1,2021-09-11,2.0,190.0,88.0,88.0,262.0,447.0,260.0,88.0,184.0,186.0,33,44
store_2,2021-09-11,17.0,104.0,58.0,58.0,75.0,120.0,58.0,58.0,20.0,70.0,14,31
store_3,2021-09-11,7.0,26.0,38.0,38.0,77.0,105.0,70.0,38.0,44.0,12.0,40,19
store_4,2021-09-11,84.0,312.0,176.0,176.0,190.0,352.0,106.0,176.0,180.0,144.0,60,121
store_5,2021-09-11,229.0,694.0,568.0,568.0,473.0,615.0,244.0,568.0,48.0,236.0,85,390
store_6,2021-09-11,73.0,306.0,232.0,232.0,252.0,339.0,179.0,232.0,14.0,160.0,98,236
store_7,2021-09-11,183.0,438.0,483.0,483.0,545.0,709.0,362.0,483.0,256.0,72.0,132,426
store_8,2021-09-11,91.0,302.0,266.0,266.0,274.0,349.0,183.0,266.0,30.0,120.0,101,163
store_9,2021-09-11,137.0,590.0,351.0,351.0,332.0,531.0,195.0,351.0,82.0,316.0,117,396
store_0,2021-09-12,97.0,238.0,360.0,360.0,501.0,595.0,404.0,360.0,144.0,44.0,42,204
store_1,2021-09-12,30.0,304.0,153.0,153.0,241.0,388.0,211.0,153.0,50.0,244.0,88,9
store_2,2021-09-12,34.0,90.0,96.0,96.0,102.0,125.0,68.0,96.0,24.0,22.0,62,3
store_3,2021-09-12,12.0,68.0,39.0,39.0,52.0,84.0,40.0,39.0,20.0,44.0,28,22
store_4,2021-09-12,66.0,244.0,235.0,235.0,301.0,386.0,235.0,235.0,58.0,112.0,189,125
store_5,2021-09-12,247.0,592.0,540.0,540.0,479.0,668.0,232.0,540.0,280.0,98.0,31,29
store_6,2021-09-12,65.0,318.0,141.0,141.0,162.0,331.0,97.0,141.0,150.0,188.0,243,219
store_7,2021-09-12,138.0,436.0,426.0,426.0,535.0,712.0,397.0,426.0,194.0,160.0,288,192
store_8,2021-09-12,120.0,300.0,275.0,275.0,255.0,350.0,135.0,275.0,130.0,60.0,200,191
store_9,2021-09-12,186.0,510.0,474.0,474.0,445.0,569.0,259.0,474.0,110.0,138.0,48,204
store_0,2021-09-13,77.0,310.0,350.0,350.0,475.0,559.0,398.0,350.0,12.0,156.0,233,339
store_1,2021-09-13,31.0,274.0,140.0,140.0,243.0,405.0,212.0,140.0,112.0,212.0,169,91
store_2,2021-09-13,32.0,150.0,67.0,67.0,45.0,95.0,13.0,67.0,14.0,86.0,74,42
store_3,2021-09-13,21.0,90.0,51.0,51.0,43.0,71.0,22.0,51.0,8.0,48.0,44,4
store_4,2021-09-13,87.0,218.0,282.0,282.0,340.0,399.0,253.0,282.0,74.0,44.0,34,60
store_5,2021-09-13,34.0,212.0,304.0,304.0,646.0,858.0,612.0,304.0,280.0,144.0,432,253
store_6,2021-09-13,64.0,152.0,259.0,259.0,365.0,416.0,301.0,259.0,78.0,24.0,31,212
store_7,2021-09-13,185.0,444.0,393.0,393.0,451.0,708.0,266.0,393.0,440.0,74.0,147,418
store_8,2021-09-13,74.0,200.0,176.0,176.0,252.0,400.0,178.0,176.0,244.0,52.0,143,186
store_9,2021-09-13,4.0,230.0,139.0,139.0,432.0,709.0,428.0,139.0,332.0,222.0,44,202
store_0,2021-09-14,156.0,512.0,381.0,381.0,326.0,458.0,170.0,381.0,64.0,200.0,240,210
store_1,2021-09-14,60.0,396.0,143.0,143.0,156.0,344.0,96.0,143.0,100.0,276.0,154,254
store_2,2021-09-14,16.0,76.0,61.0,61.0,92.0,132.0,76.0,61.0,36.0,44.0,0,13
store_3,2021-09-14,26.0,74.0,61.0,61.0,58.0,83.0,32.0,61.0,28.0,22.0,6,53
store_4,2021-09-14,24.0,150.0,134.0,134.0,290.0,435.0,266.0,134.0,188.0,102.0,110,140
store_5,2021-09-14,117.0,554.0,302.0,302.0,390.0,687.0,273.0,302.0,274.0,320.0,324,220
store_6,2021-09-14,5.0,210.0,21.0,21.0,155.0,383.0,150.0,21.0,256.0,200.0,75,157
store_7,2021-09-14,116.0,298.0,489.0,489.0,689.0,781.0,573.0,489.0,118.0,66.0,261,96
store_8,2021-09-14,24.0,296.0,129.0,129.0,206.0,350.0,182.0,129.0,40.0,248.0,176,29
store_9,2021-09-14,151.0,348.0,512.0,512.0,599.0,650.0,448.0,512.0,56.0,46.0,103,162
store_0,2021-09-15,50.0,378.0,226.0,226.0,344.0,525.0,294.0,226.0,84.0,278.0,234,160
store_1,2021-09-15,17.0,72.0,77.0,77.0,294.0,504.0,277.0,77.0,382.0,38.0,58,66
store_2,2021-09-15,22.0,108.0,59.0,59.0,68.0,116.0,46.0,59.0,32.0,64.0,47,25
store_3,2021-09-15,18.0,80.0,48.0,48.0,50.0,80.0,32.0,48.0,16.0,44.0,21,31
store_4,2021-09-15,119.0,280.0,264.0,264.0,258.0,366.0,139.0,264.0,174.0,42.0,152,236
store_5,2021-09-15,13.0,486.0,192.0,192.0,418.0,721.0,405.0,192.0,146.0,460.0,320,236
store_6,2021-09-15,20.0,158.0,131.0,131.0,277.0,411.0,257.0,131.0,150.0,118.0,129,164
store_7,2021-09-15,1.0,260.0,291.0,291.0,625.0,800.0,624.0,291.0,92.0,258.0,366,42
store_8,2021-09-15,11.0,208.0,96.0,96.0,231.0,396.0,220.0,96.0,144.0,186.0,227,114
store_9,2021-09-15,53.0,414.0,218.0,218.0,370.0,617.0,317.0,218.0,186.0,308.0,269,336
store_0,2021-09-16,154.0,400.0,419.0,419.0,422.0,514.0,268.0,419.0,92.0,92.0,136,233
store_1,2021-09-16,38.0,174.0,166.0,166.0,312.0,455.0,274.0,166.0,188.0,98.0,237,243
store_2,2021-09-16,25.0,94.0,64.0,64.0,77.0,123.0,52.0,64.0,48.0,44.0,54,68
store_3,2021-09-16,13.0,48.0,44.0,44.0,67.0,96.0,54.0,44.0,36.0,22.0,44,18
store_4,2021-09-16,89.0,270.0,248.0,248.0,278.0,373.0,189.0,248.0,98.0,92.0,22,230
store_5,2021-09-16,88.0,278.0,281.0,281.0,537.0,827.0,449.0,281.0,478.0,102.0,447,326
store_6,2021-09-16,105.0,360.0,261.0,261.0,221.0,310.0,116.0,261.0,28.0,150.0,159,112
store_7,2021-09-16,166.0,484.0,444.0,444.0,501.0,688.0,335.0,444.0,222.0,152.0,428,386
store_8,2021-09-16,102.0,352.0,208.0,208.0,180.0,324.0,78.0,208.0,140.0,148.0,69,55
store_9,2021-09-16,56.0,386.0,287.0,287.0,449.0,629.0,393.0,287.0,86.0,274.0,120,250
store_0,2021-09-17,139.0,296.0,391.0,391.0,461.0,566.0,322.0,391.0,192.0,18.0,266,18
store_1,2021-09-17,80.0,248.0,245.0,245.0,312.0,418.0,232.0,245.0,124.0,88.0,165,229
store_2,2021-09-17,20.0,82.0,61.0,61.0,84.0,127.0,64.0,61.0,44.0,42.0,8,51
store_3,2021-09-17,23.0,56.0,68.0,68.0,76.0,90.0,53.0,68.0,18.0,10.0,14,23
store_4,2021-09-17,58.0,296.0,166.0,166.0,214.0,360.0,156.0,166.0,112.0,180.0,147,92
store_5,2021-09-17,176.0,366.0,403.0,403.0,527.0,783.0,351.0,403.0,498.0,14.0,132,457
store_6,2021-09-17,23.0,86.0,113.0,113.0,292.0,447.0,269.0,113.0,270.0,40.0,113,214
store_7,2021-09-17,61.0,290.0,295.0,295.0,554.0,785.0,493.0,295.0,294.0,168.0,244,86
store_8,2021-09-17,53.0,344.0,107.0,107.0,132.0,328.0,79.0,107.0,154.0,238.0,150,236
store_9,2021-09-17,103.0,468.0,330.0,330.0,405.0,590.0,302.0,330.0,108.0,262.0,192,255
store_0,2021-09-18,37.0,300.0,244.0,244.0,414.0,564.0,377.0,244.0,74.0,226.0,35,210
store_1,2021-09-18,183.0,474.0,397.0,397.0,248.0,305.0,65.0,397.0,6.0,108.0,234,65
store_2,2021-09-18,27.0,120.0,55.0,55.0,53.0,110.0,26.0,55.0,48.0,66.0,74,70
store_3,2021-09-18,17.0,64.0,48.0,48.0,59.0,88.0,42.0,48.0,28.0,30.0,10,30
store_4,2021-09-18,34.0,322.0,70.0,70.0,129.0,347.0,95.0,70.0,182.0,254.0,119,16
store_5,2021-09-18,77.0,670.0,228.0,228.0,298.0,629.0,221.0,228.0,146.0,516.0,184,445
store_6,2021-09-18,116.0,314.0,243.0,243.0,214.0,331.0,98.0,243.0,152.0,82.0,146,135
store_7,2021-09-18,99.0,346.0,319.0,319.0,512.0,757.0,413.0,319.0,342.0,148.0,328,228
store_8,2021-09-18,25.0,180.0,122.0,122.0,257.0,410.0,232.0,122.0,176.0,130.0,12,19
store_9,2021-09-18,185.0,750.0,400.0,400.0,253.0,451.0,68.0,400.0,16.0,380.0,358,323
store_0,2021-09-19,214.0,430.0,512.0,512.0,439.0,497.0,225.0,512.0,114.0,2.0,84,299
store_1,2021-09-19,39.0,114.0,245.0,245.0,420.0,485.0,381.0,245.0,94.0,36.0,100,198
store_2,2021-09-19,32.0,82.0,98.0,98.0,110.0,129.0,78.0,98.0,20.0,18.0,15,65
store_3,2021-09-19,5.0,28.0,16.0,16.0,56.0,104.0,51.0,16.0,78.0,18.0,5,17
store_4,2021-09-19,75.0,176.0,227.0,227.0,318.0,420.0,243.0,227.0,178.0,26.0,68,134
store_5,2021-09-19,139.0,516.0,377.0,377.0,462.0,706.0,323.0,377.0,250.0,238.0,79,343
store_6,2021-09-19,65.0,224.0,191.0,191.0,258.0,376.0,193.0,191.0,142.0,94.0,194,150
store_7,2021-09-19,147.0,510.0,346.0,346.0,408.0,673.0,261.0,346.0,314.0,216.0,33,426
store_8,2021-09-19,46.0,262.0,166.0,166.0,239.0,369.0,193.0,166.0,90.0,170.0,27,229
store_9,2021-09-19,43.0,336.0,206.0,206.0,406.0,654.0,363.0,206.0,246.0,250.0,121,110
store_0,2021-09-20,59.0,234.0,236.0,236.0,418.0,599.0,359.0,236.0,246.0,116.0,67,80
store_1,2021-09-20,94.0,262.0,252.0,252.0,299.0,413.0,205.0,252.0,154.0,74.0,58,92
store_2,2021-09-20,8.0,92.0,49.0,49.0,79.0,122.0,71.0,49.0,10.0,76.0,15,44
store_3,2021-09-20,21.0,92.0,51.0,51.0,43.0,72.0,22.0,51.0,8.0,50.0,41,56
store_4,2021-09-20,108.0,406.0,266.0,266.0,209.0,305.0,101.0,266.0,2.0,190.0,205,164
store_5,2021-09-20,228.0,488.0,481.0,481.0,491.0,720.0,263.0,481.0,426.0,32.0,117,263
store_6,2021-09-20,3.0,218.0,8.0,8.0,142.0,383.0,139.0,8.0,270.0,212.0,71,128
store_7,2021-09-20,140.0,574.0,385.0,385.0,422.0,641.0,282.0,385.0,144.0,294.0,76,437
store_8,2021-09-20,74.0,268.0,193.0,193.0,234.0,364.0,160.0,193.0,140.0,120.0,91,235
store_9,2021-09-20,154.0,534.0,410.0,410.0,401.0,557.0,247.0,410.0,86.0,226.0,57,259
store_0,2021-09-21,97.0,366.0,273.0,273.0,349.0,529.0,252.0,273.0,188.0,172.0,75,347
store_1,2021-09-21,11.0,92.0,128.0,128.0,342.0,496.0,331.0,128.0,238.0,70.0,48,166
store_2,2021-09-21,31.0,84.0,94.0,94.0,106.0,128.0,75.0,94.0,22.0,22.0,43,9
store_3,2021-09-21,15.0,58.0,53.0,53.0,67.0,87.0,52.0,53.0,12.0,28.0,14,30
store_4,2021-09-21,29.0,198.0,125.0,125.0,250.0,407.0,221.0,125.0,174.0,140.0,85,203
store_5,2021-09-21,117.0,322.0,394.0,394.0,598.0,803.0,481.0,394.0,322.0,88.0,453,224
store_6,2021-09-21,87.0,328.0,253.0,253.0,247.0,326.0,160.0,253.0,4.0,154.0,145,4
store_7,2021-09-21,14.0,374.0,257.0,257.0,521.0,743.0,507.0,257.0,98.0,346.0,211,46
store_8,2021-09-21,22.0,236.0,49.0,49.0,159.0,382.0,137.0,49.0,254.0,192.0,246,144
store_9,2021-09-21,142.0,598.0,303.0,303.0,274.0,525.0,132.0,303.0,188.0,314.0,240,259
store_0,2021-09-22,138.0,362.0,408.0,408.0,446.0,533.0,308.0,408.0,88.0,86.0,308,253
store_1,2021-09-22,36.0,234.0,138.0,138.0,257.0,427.0,221.0,138.0,178.0,162.0,262,89
store_2,2021-09-22,14.0,48.0,52.0,52.0,98.0,144.0,84.0,52.0,72.0,20.0,6,20
store_3,2021-09-22,27.0,76.0,69.0,69.0,63.0,80.0,36.0,69.0,12.0,22.0,13,56
store_4,2021-09-22,58.0,216.0,202.0,202.0,290.0,400.0,232.0,202.0,120.0,100.0,183,49
store_5,2021-09-22,99.0,444.0,429.0,429.0,590.0,742.0,491.0,429.0,58.0,246.0,406,447
store_6,2021-09-22,21.0,72.0,93.0,93.0,282.0,456.0,261.0,93.0,318.0,30.0,18,71
store_7,2021-09-22,192.0,434.0,587.0,587.0,643.0,713.0,451.0,587.0,90.0,50.0,218,90
store_8,2021-09-22,28.0,248.0,175.0,175.0,274.0,378.0,246.0,175.0,16.0,192.0,66,83
store_9,2021-09-22,51.0,598.0,172.0,172.0,234.0,525.0,183.0,172.0,86.0,496.0,196,87
store_0,2021-09-23,48.0,402.0,131.0,131.0,238.0,511.0,190.0,131.0,240.0,306.0,86,299
store_1,2021-09-23,2.0,174.0,94.0,94.0,276.0,455.0,274.0,94.0,188.0,170.0,70,48
store_2,2021-09-23,10.0,86.0,22.0,22.0,54.0,127.0,44.0,22.0,80.0,66.0,73,12
store_3,2021-09-23,29.0,76.0,66.0,66.0,58.0,80.0,29.0,66.0,26.0,18.0,2,27
store_4,2021-09-23,131.0,342.0,312.0,312.0,264.0,337.0,133.0,312.0,66.0,80.0,136,198
store_5,2021-09-23,32.0,286.0,202.0,202.0,509.0,821.0,477.0,202.0,402.0,222.0,230,128
store_6,2021-09-23,50.0,178.0,181.0,181.0,287.0,401.0,237.0,181.0,150.0,78.0,20,160
store_7,2021-09-23,111.0,544.0,335.0,335.0,417.0,658.0,306.0,335.0,160.0,322.0,240,268
store_8,2021-09-23,72.0,206.0,269.0,269.0,344.0,397.0,272.0,269.0,44.0,62.0,132,32
store_9,2021-09-23,91.0,480.0,206.0,206.0,287.0,584.0,196.0,206.0,296.0,298.0,302,170
store_0,2021-09-24,88.0,414.0,255.0,255.0,317.0,507.0,229.0,255.0,142.0,238.0,91,52
store_1,2021-09-24,119.0,266.0,376.0,376.0,396.0,411.0,277.0,376.0,2.0,28.0,114,100
store_2,2021-09-24,28.0,76.0,77.0,77.0,96.0,132.0,68.0,77.0,52.0,20.0,71,43
store_3,2021-09-24,24.0,84.0,52.0,52.0,44.0,74.0,20.0,52.0,24.0,36.0,44,18
store_4,2021-09-24,42.0,238.0,143.0,143.0,237.0,391.0,195.0,143.0,154.0,154.0,27,96
